date,product_id,sales_units,holiday_season,promotion_applied,competitor_price_index,economic_index,weather_impact,price,discount_percentage,sales_revenue,region_Europe,region_North America,store_type_Retail,store_type_Wholesale,category_Cabinets,category_Chairs,category_Sofas,category_Tables,future_demand
2026-05-07,189,189,1,0,1.048971260827863,0.9681189296049592,0,106.23673059238442,0.0,20078.742081960656,False,False,True,False,False,False,False,True,13.0
2026-05-08,145,13,0,0,0.902000703210768,1.2650253234901474,0,82.50874048969202,0.0,1072.6136263659962,False,True,True,False,False,False,True,False,135.0
2026-05-09,111,135,0,0,0.8957109851532424,1.3453955041605148,0,24.2514868666073,0.0,3273.950726991986,False,False,False,True,False,False,True,False,184.0
2026-05-10,189,184,0,0,1.132118524507699,0.8851613848989007,0,183.54333128856368,0.0,33771.97295709571,False,False,True,False,False,False,False,False,30.0
2026-05-11,112,30,0,0,1.1045011010372932,1.1173017131436855,0,71.5639739601589,0.0,2146.9192188047673,True,False,False,False,False,True,False,False,193.0
2026-05-12,161,193,1,0,0.9347160463365443,0.500020517960895,0,44.48648720092817,0.0,8585.892029779136,False,True,False,True,False,False,False,True,114.0
2026-05-13,181,114,0,0,1.055122286390272,1.0503524836714524,0,43.85328305883952,0.0,4999.274268707705,False,False,False,False,False,False,False,False,75.0
2026-05-14,188,75,0,1,1.1312600016675256,1.4752363053924897,1,195.4302517683963,20.61294500519768,11635.974108589304,False,True,False,True,False,True,False,False,196.0
2026-05-15,196,196,0,0,1.1555317768871796,0.8122650271612114,0,42.15038450204935,0.0,8261.475362401672,False,True,True,False,False,False,True,False,16.0
2026-05-16,159,16,0,0,0.8023225043636971,1.094776124209246,0,82.37852721778437,0.0,1318.0564354845499,False,False,False,False,False,False,True,False,58.0
2026-05-17,142,58,0,0,1.1253849572538897,1.2622836576456131,0,32.171875877202744,0.0,1865.9688008777591,True,False,False,True,False,False,False,False,25.0
2026-05-18,175,25,1,1,0.9401569336987703,1.1089330209896426,0,152.38510631181063,28.731984238899802,2715.0460395967625,False,False,False,False,False,False,True,False,154.0
2026-05-19,199,154,0,0,1.0873513139104707,0.9184999704668394,0,127.41529649951974,0.0,19621.95566092604,True,False,False,True,True,False,False,False,93.0
2026-05-20,167,93,0,1,0.9485605458399998,0.6525755733095314,0,116.04240422076774,18.922607886890162,8749.826423142315,False,False,False,True,False,False,False,False,96.0
2026-05-21,104,96,0,1,1.0424996347176059,0.9637013974582308,1,174.05126189716907,28.625308306072977,11925.940950575416,False,True,False,False,False,True,False,False,107.0
2026-05-22,136,107,0,0,1.0587129760024074,0.7947842091785916,0,123.20061897837185,0.0,13182.466230685788,True,False,False,False,False,False,False,False,84.0
2026-05-23,171,84,1,0,0.9619971083664904,1.1959202887612976,1,191.99556743817263,0.0,16127.627664806501,True,False,False,False,False,False,False,True,43.0
2026-05-24,191,43,0,0,1.0051141324550978,0.9419127677144766,0,132.10041577272247,0.0,5680.317878227066,False,True,False,False,False,False,False,False,170.0
2026-05-25,130,170,0,0,1.0905253487676674,1.3498797646073215,1,83.78127229995309,0.0,14242.816290992025,False,False,False,True,False,False,True,False,35.0
2026-05-26,108,35,0,0,0.9905221074779449,0.6933224368931764,0,26.614438657754043,0.0,931.5053530213916,True,False,False,False,False,False,True,False,75.0
2026-05-27,150,75,0,1,0.8055921940340667,0.9177201220535736,0,150.549609130847,13.771798634861886,9736.216508683132,False,False,False,False,True,False,False,False,134.0
2026-05-28,128,134,0,0,0.8051616787990064,1.0575049763948083,0,87.25612973877189,0.0,11692.321384995434,False,False,False,False,True,False,False,False,72.0
2026-05-29,177,72,0,0,1.0645243400197575,0.6260146760282952,0,127.85639229339192,0.0,9205.660245124218,False,False,False,False,True,False,False,False,96.0
2026-05-30,139,96,0,1,1.1388950149822392,1.087910077834489,0,177.74267833948088,10.741010974328137,15230.526504285357,False,True,False,False,False,True,False,False,50.0
2026-05-31,140,50,1,0,1.1141094150055986,0.790921405327576,0,21.378481495224626,0.0,1068.9240747612314,False,False,False,False,True,False,False,False,195.0
2026-06-01,185,195,0,1,0.9241601207732654,0.7295371801486595,0,156.73024238106328,10.71751656553726,27286.867274679895,False,True,True,False,False,True,False,False,107.0
2026-06-02,110,107,1,0,0.9884511539987818,0.6419107397293448,0,98.35125952038487,0.0,10523.584768681181,True,False,True,False,True,False,False,False,133.0
2026-06-03,122,133,0,0,0.8936642960406668,0.8498819256335112,0,42.330829493046515,0.0,5630.000322575186,False,False,False,True,False,True,False,False,88.0
2026-06-04,100,88,0,0,1.195659964266669,1.4289824151942065,1,124.84239304764132,0.0,10986.130588192436,True,False,False,False,False,False,False,False,19.0
2026-06-05,145,19,0,1,0.9042025797040928,0.5310058593310585,0,115.8706862444851,8.400315792050158,2016.6064711011215,False,False,False,False,False,False,False,False,24.0
2026-06-06,120,24,1,0,0.9665046371397467,1.3521562083079393,0,171.61544686569283,0.0,4118.770724776628,True,False,False,True,False,False,True,False,51.0
2026-06-07,189,51,0,1,1.0724515805297212,0.8973608977851408,0,113.88129375817117,7.297914518019359,5384.087048671951,False,True,False,False,False,True,False,False,102.0
2026-06-08,135,102,0,0,1.1504070678603104,1.0616016387263847,1,168.92333661224492,0.0,17230.18033444898,True,False,False,False,False,False,False,True,194.0
2026-06-09,153,194,0,1,0.8205902736268547,1.0128122969253717,0,118.00806432105509,8.48107735057792,20951.94356657693,True,False,False,False,False,False,True,False,26.0
2026-06-10,186,26,1,1,0.9204078704108486,1.4257402616072337,0,100.45020500228196,21.67292636609721,2045.6723569761361,False,False,True,False,False,False,False,False,197.0
2026-06-11,156,197,1,1,1.0275943391857842,1.2701292692057136,0,86.81310211910171,25.185251869350626,12794.953727877448,False,False,False,False,False,True,False,False,18.0
2026-06-12,100,18,0,0,1.0473252325504734,1.484823535327949,0,51.26553887690159,0.0,922.7796997842286,False,False,True,False,True,False,False,False,123.0
2026-06-13,162,123,1,0,0.8280109753999444,1.2944299516216975,0,125.12555847976346,0.0,15390.443693010906,False,False,False,False,False,False,False,True,45.0
2026-06-14,153,45,0,0,1.0656314951368293,0.7958884942066873,0,117.96505139256709,0.0,5308.427312665519,False,True,False,False,False,False,False,False,45.0
2026-06-15,154,45,1,0,1.0112257462434298,1.462883679359314,0,195.63313728765198,0.0,8803.49117794434,True,False,False,True,False,False,True,False,57.0
2026-06-16,139,57,0,0,1.1310509517448577,1.4835657908079234,0,94.23358413709086,0.0,5371.314295814179,True,False,False,True,False,True,False,False,60.0
2026-06-17,114,60,0,1,0.8888756704833203,0.6230937036166995,0,95.87418735705087,25.221189735969116,4301.614599354633,False,True,False,False,False,False,False,True,106.0
2026-06-18,120,106,0,0,0.8780107940087505,1.401044183782977,0,49.49684929447564,0.0,5246.6660252144175,True,False,False,False,False,True,False,False,128.0
2026-06-19,146,128,0,1,1.1173348887711823,1.1642021828931621,1,127.56287982838857,9.49740873529468,14777.30710228144,False,False,False,False,True,False,False,False,104.0
2026-06-20,172,104,0,0,1.0815476515758464,1.4219937700331138,0,172.61340842668272,0.0,17951.794476375002,False,False,True,False,False,False,True,False,79.0
2026-06-21,152,79,0,0,1.1166693442310698,1.4157390202189868,0,64.62616962524726,0.0,5105.467400394533,False,False,False,False,False,True,False,False,83.0
2026-06-22,108,83,0,0,1.1127736564112318,1.3913730311872168,1,21.634022116140653,0.0,1795.623835639674,True,False,False,True,False,False,False,False,89.0
2026-06-23,173,89,0,1,0.8416002703321843,1.3852755936823788,0,144.4652522022537,5.522209845884348,12147.394426092067,False,True,True,False,False,False,True,False,77.0
2026-06-24,151,77,0,0,0.9114332189196603,0.6176462389932186,0,25.6472824973228,0.0,1974.8407522938555,False,True,False,False,False,False,False,False,159.0
2026-06-25,156,159,1,1,0.9040340544545785,0.643515708278262,0,93.6697338776029,23.530520520101945,11388.972510298978,True,False,True,False,False,True,False,False,86.0
2026-06-26,125,86,1,0,1.1738349125667358,0.6177794193769667,0,130.28786079050604,0.0,11204.75602798352,False,True,True,False,False,False,True,False,125.0
2026-06-27,140,125,1,1,0.9949866296201382,0.5910290888002853,1,89.4821090860458,10.28010964936958,10035.406269428973,False,True,True,False,False,False,False,False,15.0
2026-06-28,134,15,0,0,0.844422853080007,0.8532852850739884,0,66.9040789130196,0.0,1003.5611836952941,False,False,True,False,True,False,False,False,163.0
2026-06-29,162,163,0,0,0.9158311623720076,1.1839584143246422,0,163.86797143145532,0.0,26710.479343327217,True,False,False,False,True,False,False,False,84.0
2026-06-30,124,84,1,0,1.1487606594065887,0.8546926130725849,0,74.16797565797393,0.0,6230.10995526981,False,True,False,True,False,True,False,False,97.0
2026-07-01,189,97,1,1,1.1388265512661253,1.2203003332750948,0,52.40842279842052,7.334486776666436,4710.75979396586,True,False,True,False,False,False,True,False,12.0
2026-07-02,174,12,0,0,1.1601357933762149,1.3202831250202027,1,89.91140690068791,0.0,1078.936882808255,False,False,False,True,False,False,False,True,61.0
2026-07-03,137,61,0,1,0.955411509094808,1.1662147401464171,0,43.6996820226728,8.182676048067199,2447.556595132044,False,False,True,False,False,False,True,False,83.0
2026-07-04,101,83,0,0,1.0565363845959985,0.9651047262829687,0,144.27145603851238,0.0,11974.530851196529,False,True,False,True,True,False,False,False,134.0
2026-07-05,106,134,0,1,0.9112695679501295,0.7955174395909569,0,147.81447479051667,16.657743434541793,16507.71712198679,True,False,True,False,False,False,False,False,197.0
2026-07-06,181,197,0,0,0.8723301324609496,0.6244033624552309,0,22.66014676294342,0.0,4464.048912299853,True,False,True,False,False,False,False,True,74.0
2026-07-07,190,74,0,0,0.8087604303705472,0.9936518279113837,0,145.0759686579998,0.0,10735.621680691986,False,False,False,False,False,True,False,False,61.0
2026-07-08,133,61,1,0,0.8893763798757398,1.2195989533698974,0,73.81772111959987,0.0,4502.880988295592,False,False,False,False,False,False,False,True,85.0
2026-07-09,190,85,0,1,1.0417496547569092,1.0482432115040483,0,138.11664689937572,10.047722233999433,10560.320938101077,False,False,True,False,False,True,False,False,151.0
2026-07-10,116,151,0,1,1.161684125442717,1.2214819192904627,0,147.16712646368364,7.271637732290194,20606.3155910997,False,True,False,True,False,False,False,True,98.0
2026-07-11,142,98,0,0,0.8533682212861767,0.8352196723435007,0,70.0006568363388,0.0,6860.064369961203,True,False,False,False,False,True,False,False,81.0
2026-07-12,158,81,1,1,1.167204624386177,0.566796063055348,0,53.369409189735215,17.14019889283825,3581.964690841235,False,True,False,False,False,True,False,False,77.0
2026-07-13,150,77,0,0,0.9381540939486885,1.2710979260325765,0,168.74460593137474,0.0,12993.334656715855,True,False,False,False,False,False,False,True,165.0
2026-07-14,153,165,0,1,0.9707313630457283,0.719724111829556,0,153.05317028710425,25.547122402569254,18802.160772919422,False,False,False,False,False,False,False,True,147.0
2026-07-15,123,147,0,0,0.9459914161874987,1.116285060236024,0,170.68562117970086,0.0,25090.786313416025,False,True,True,False,False,True,False,False,124.0
2026-07-16,124,124,0,0,0.9634432559678816,1.3042927445547332,1,98.42957718294895,0.0,12205.26757068567,False,True,False,True,True,False,False,False,66.0
2026-07-17,170,66,0,0,0.9036772596750661,0.6391100018446767,0,102.14638127853397,0.0,6741.661164383242,False,True,False,False,False,False,False,True,75.0
2026-07-18,151,75,0,0,1.0794418713245755,1.0984947100132758,0,81.95009029122059,0.0,6146.256771841544,False,False,False,False,False,False,True,False,99.0
2026-07-19,169,99,0,0,1.1032732441080668,1.1893743618400938,0,109.8312434940718,0.0,10873.293105913108,False,True,False,True,False,False,False,False,59.0
2026-07-20,187,59,0,1,1.1292451563409058,1.2465308668189246,0,136.38260992058366,6.439094953892436,7528.447445864833,False,True,False,False,False,True,False,False,23.0
2026-07-21,132,23,0,0,0.9365158333439868,0.6476666111414876,0,166.61808820233745,0.0,3832.2160286537614,False,False,False,True,False,True,False,False,25.0
2026-07-22,148,25,0,1,1.105850756411118,1.3251161619793714,0,52.97071438723663,15.304450004667205,1121.5959471681736,True,False,True,False,False,False,False,False,191.0
2026-07-23,128,191,0,1,1.055070142990726,0.59414856615047,0,92.97517348843306,9.024383266615299,16155.684860596946,False,True,False,False,True,False,False,False,180.0
2026-07-24,162,180,1,0,1.183166434736157,1.0195834681568074,0,103.01629454747832,0.0,18542.933018546097,False,False,False,True,False,False,False,False,51.0
2026-07-25,121,51,0,0,0.969914066679419,0.9434126961978799,1,107.8390190219487,0.0,5499.789970119384,False,True,False,False,False,False,False,True,119.0
2026-07-26,125,119,0,0,1.1969238911533417,0.7217660742355533,0,117.55512371305932,0.0,13989.059721854059,False,True,True,False,False,False,False,False,31.0
2026-07-27,127,31,0,1,1.0961576120031484,0.8019307414472392,0,164.31450577700903,10.727541290496616,4547.315579028654,True,False,False,True,False,True,False,False,77.0
2026-07-28,184,77,0,1,1.110511101983599,0.6644357832889018,0,179.52510417147846,5.09500845182287,13119.127940441433,False,False,False,True,False,False,False,False,28.0
2026-07-29,148,28,0,1,0.8102819440438644,0.9257261948212534,0,48.64838050002454,27.248423685906076,990.9889826212919,True,False,False,True,False,False,True,False,75.0
2026-07-30,170,75,0,0,0.9989593405344386,0.5355109275705602,0,148.28273147750753,0.0,11121.204860813064,True,False,False,False,False,False,False,True,176.0
2026-07-31,180,176,0,1,1.0113346849248102,1.3889152752961555,0,106.23948426233507,15.080735225885384,15878.330852627963,False,False,False,True,False,False,False,False,82.0
2026-08-01,183,82,1,0,0.8162400407682399,0.6634873350365953,0,95.1890082941553,0.0,7805.498680120734,True,False,False,True,False,True,False,False,156.0
2026-08-02,148,156,1,0,0.924852489396222,1.3860177564559486,0,40.40176864103426,0.0,6302.675908001344,False,True,False,True,False,False,False,True,153.0
2026-08-03,119,153,1,0,1.1822576722511184,1.3635774001340033,0,31.54443527860093,0.0,4826.298597625942,False,False,True,False,False,True,False,False,63.0
2026-08-04,185,63,0,1,0.9704445745440542,0.9516772071576868,0,196.0059759152791,27.963552252662332,8895.331772577763,False,False,False,True,True,False,False,False,162.0
2026-08-05,191,162,0,1,0.874680793823323,0.9977257122150923,0,135.62633407208202,17.84308334382611,18051.07910808275,False,True,False,True,False,False,True,False,121.0
2026-08-06,162,121,0,0,1.0053354828105632,0.8019135405344814,0,101.43665892078623,0.0,12273.835729415134,False,True,False,True,True,False,False,False,27.0
2026-08-07,160,27,0,1,0.8135062308881862,1.4968745999755302,0,157.1174309541994,9.769293984218123,3827.7405150434843,False,True,True,False,False,False,True,False,160.0
2026-08-08,148,160,0,1,1.006395479988343,1.1707721905902235,0,36.40389185383337,26.212558847528484,4297.840044617067,True,False,False,True,False,False,False,False,126.0
2026-08-09,170,126,0,0,1.037707322412035,1.4518082859355523,0,129.3403505478799,0.0,16296.884169032866,True,False,False,False,False,False,False,True,94.0
2026-08-10,100,94,0,0,0.9430777450212025,0.9147968443881781,0,138.9100863379116,0.0,13057.54811576369,True,False,False,True,False,False,False,False,148.0
2026-08-11,195,148,0,0,1.1050304792374237,1.3830165794327862,0,101.36988270218707,0.0,15002.742639923687,True,False,False,False,False,False,True,False,48.0
2026-08-12,112,48,0,0,0.8542856308004022,0.948234633217067,0,65.4677513047711,0.0,3142.4520626290127,True,False,True,False,False,False,True,False,114.0
2026-08-13,193,114,0,0,1.1512733639522787,1.3668288721013124,1,191.82528008381485,0.0,21868.081929554894,True,False,True,False,False,False,True,False,77.0
2026-08-14,186,77,0,0,1.182177964156168,0.6309265594948597,0,74.20428200306054,0.0,5713.729714235662,False,False,False,True,False,True,False,False,34.0
2026-08-15,150,34,1,1,0.8004938098411555,1.136854426768509,0,42.46344782535621,13.73542023914571,1245.4511038294472,False,False,False,True,False,False,False,True,167.0
2026-08-16,155,167,0,0,1.1370886640172637,1.1787035148391467,0,133.4852439754813,0.0,22292.035743905377,False,False,True,False,False,False,False,False,182.0
2026-08-17,182,182,0,0,1.0024420595629333,1.1561706972864274,0,123.37813496463902,0.0,22454.820563564303,False,False,True,False,False,False,False,False,132.0
2026-08-18,161,132,0,0,0.9845622535354067,0.9470276180393437,0,155.8590568952252,0.0,20573.395510169725,False,False,True,False,True,False,False,False,130.0
2026-08-19,131,130,0,0,0.8954716427497524,1.183916110030796,0,155.68096381292722,0.0,20238.525295680538,False,False,False,False,False,False,True,False,70.0
2026-08-20,129,70,0,1,0.9789300164446546,0.739463100816593,0,131.6424697183046,6.3285905168798156,8631.794980446792,True,False,False,False,False,False,True,False,109.0
2026-08-21,128,109,1,0,1.1801708598520548,1.0958485944970862,0,57.35635307343375,0.0,6251.842485004279,False,False,False,True,False,False,True,False,60.0
2026-08-22,148,60,1,0,0.8843150535817536,1.0542349244493292,0,179.6861975955025,0.0,10781.17185573015,False,True,False,False,False,False,False,False,107.0
2026-08-23,144,107,0,1,0.871616495380305,0.8183395221304269,0,64.6909409077809,11.920083613367325,6096.830752759032,False,False,True,False,True,False,False,False,146.0
2026-08-24,192,146,0,0,0.8967585216237792,1.2788638089812294,0,36.91717191986438,0.0,5389.907100300199,False,True,False,True,False,True,False,False,11.0
2026-08-25,129,11,0,1,1.0207336777349065,0.580872065458681,0,74.26984231908173,18.572041196027342,665.2405826809305,False,True,False,False,False,False,False,True,14.0
2026-08-26,115,14,0,0,1.17211992617332,0.67143966129207,0,106.98179584717435,0.0,1497.745141860441,False,False,False,True,False,True,False,False,199.0
2026-08-27,139,199,1,0,1.029552636306103,0.9711500396194378,0,57.292876493212795,0.0,11401.282422149347,True,False,False,False,False,False,False,False,189.0
2026-08-28,118,189,0,1,0.8973929906423284,1.3917366979250958,0,80.06090035752624,17.729075093487573,12448.833367184829,True,False,False,True,False,False,True,False,95.0
2026-08-29,117,95,1,0,0.9761809261285048,1.0751595545279473,0,112.46477458389296,0.0,10684.15358546983,False,True,True,False,False,False,False,True,142.0
2026-08-30,100,142,0,0,0.9561600527142983,1.342066850939193,1,78.1290971389589,0.0,11094.331793732163,True,False,True,False,False,False,False,False,196.0
2026-08-31,177,196,0,0,0.8186277879449749,1.0175697191475934,0,36.077123266547716,0.0,7071.116160243352,False,True,True,False,False,False,False,False,77.0
2026-09-01,146,77,0,0,1.0042567394116235,1.285455968610946,0,55.49843303102946,0.0,4273.379343389268,True,False,False,False,False,False,False,False,18.0
2026-09-02,165,18,0,1,0.8504025546534696,0.8257973947456252,0,162.9572381792647,12.952260442595314,2553.3106610440673,True,False,False,True,False,False,False,True,102.0
2026-09-03,191,102,0,1,1.13689761683355,1.315142317187638,0,191.77969140811572,8.494436404562684,17899.88692342785,True,False,False,True,False,False,False,True,159.0
2026-09-04,193,159,0,0,1.0195851637183586,0.9016860705657688,0,46.71864005063878,0.0,7428.263768051566,True,False,False,True,True,False,False,False,164.0
2026-09-05,137,164,0,0,1.1378425930469502,1.058831161411856,0,142.58342944145375,0.0,23383.682428398413,False,False,False,False,True,False,False,False,147.0
2026-09-06,150,147,0,1,1.1824178749512164,0.675881491530161,1,183.0043595641585,15.302336631825778,22785.061212671913,False,False,True,False,False,True,False,False,134.0
2026-09-07,162,134,0,1,1.1772753163001104,1.4204330241055567,0,73.84571467699203,20.578637786998016,7859.00251934077,False,False,True,False,False,False,False,True,70.0
2026-09-08,103,70,0,0,0.8401717337230216,1.201459119437275,0,169.30311225587977,0.0,11851.217857911584,False,True,False,True,False,False,False,True,60.0
2026-09-09,100,60,0,1,1.1779268286200026,1.358854819149379,0,182.88843884816418,16.24658167378238,9190.5191555275,False,False,False,True,False,False,False,True,19.0
2026-09-10,107,19,0,0,1.118298883115804,0.7078629071554324,0,73.9096202733192,0.0,1404.282785193065,False,False,False,False,True,False,False,False,143.0
2026-09-11,128,143,0,0,1.1110632421043163,0.5676843552692364,0,30.213345814902155,0.0,4320.508451531008,False,False,False,True,False,False,False,False,71.0
2026-09-12,154,71,0,1,0.8360514161072702,0.8372092633110148,0,185.0227559223067,13.706009418236308,11336.10988944976,True,False,False,True,False,False,True,False,122.0
2026-09-13,102,122,1,0,0.8718058809134397,1.0166853909549318,0,79.48688140117301,0.0,9697.399530943107,True,False,False,False,True,False,False,False,142.0
2026-09-14,131,142,0,0,1.1900653519659072,1.3023698829590353,0,22.472850257185087,0.0,3191.144736520282,True,False,False,True,False,False,False,True,131.0
2026-09-15,109,131,0,0,0.8853480628621178,0.8977264155060883,0,105.48555953570246,0.0,13818.608299177024,True,False,True,False,True,False,False,False,132.0
2026-09-16,173,132,0,0,0.8676213320669603,0.7699583249010582,0,40.85778454608874,0.0,5393.227560083713,True,False,False,False,False,True,False,False,193.0
2026-09-17,182,193,1,0,0.9449406474837871,0.8725451124153805,1,182.30633744890977,0.0,35185.123127639585,False,False,True,False,False,False,False,True,196.0
2026-09-18,133,196,0,1,1.1653424790139562,1.2036074104611556,0,47.89917711142616,27.551688585522594,6801.62041973699,False,False,False,True,False,True,False,False,72.0
2026-09-19,196,72,0,0,0.9904773854226222,0.836218096951017,1,74.79538487166573,0.0,5385.267710759933,True,False,False,True,False,False,False,True,120.0
2026-09-20,186,120,0,0,1.1682334876356346,1.4791656263551416,0,162.28103076233631,0.0,19473.723691480358,True,False,False,False,True,False,False,False,98.0
2026-09-21,154,98,0,0,0.9337355121660943,0.6749790887207396,0,165.1424546526811,0.0,16183.960555962747,False,False,False,False,False,False,False,False,196.0
2026-09-22,191,196,0,0,0.8906114580907998,1.2530961246340027,1,182.2303979603026,0.0,35717.158000219315,False,False,False,False,False,False,True,False,60.0
2026-09-23,131,60,0,0,0.9980812035404142,1.089163612382423,1,109.53130824841855,0.0,6571.878494905113,True,False,False,False,False,True,False,False,187.0
2026-09-24,149,187,1,0,1.0461907561047554,0.7330956001565417,1,197.60971322849096,0.0,36953.01637372781,False,True,False,True,True,False,False,False,141.0
2026-09-25,106,141,1,0,0.9565995994454224,1.2536136371406785,0,112.91402104178806,0.0,15920.876966892116,True,False,False,True,False,False,False,False,113.0
2026-09-26,192,113,0,1,0.9384122038378127,0.9475402105578512,0,162.32740248944452,11.026957640510355,16320.322029313178,False,False,True,False,True,False,False,False,132.0
2026-09-27,107,132,0,0,0.8872237139092987,1.1823982755430202,0,85.14243485933758,0.0,11238.801401432562,False,True,True,False,False,True,False,False,57.0
2026-09-28,164,57,0,1,0.9100027064887086,1.1622572451646422,0,189.4324369340388,23.4500107844425,8265.599072495144,True,False,False,False,False,False,True,False,41.0
2026-09-29,156,41,0,0,1.0692471852609202,0.6106434332480662,0,143.3029207974206,0.0,5875.419752694244,False,False,False,True,True,False,False,False,129.0
2026-09-30,166,129,0,1,0.9479494154454712,1.3399830248617473,0,33.87768529959248,29.503791920856603,3080.840374234553,False,False,False,False,False,False,False,True,188.0
2026-10-01,187,188,0,0,0.8319028166884115,1.181474906378319,0,39.53356918502144,0.0,7432.311006784031,False,False,False,False,False,False,False,False,189.0
2026-10-02,186,189,0,1,0.8552621559810138,1.2805867126366648,0,180.34589920673872,14.069865523089074,29289.60853155757,True,False,False,False,True,False,False,False,108.0
2026-10-03,158,108,0,0,0.9489516753564443,0.9477658349640687,0,165.7205322454887,0.0,17897.81748251278,True,False,False,False,False,False,False,False,83.0
2026-10-04,171,83,0,1,1.1698009719391447,0.6950617217027966,0,79.41696316774286,15.981692770617958,5538.1574128411075,False,True,False,False,False,False,False,True,43.0
2026-10-05,153,43,0,0,0.9516121046583921,0.8262135237473315,0,113.88727346287979,0.0,4897.1527589038305,False,False,False,True,False,False,True,False,173.0
2026-10-06,166,173,0,1,0.8242568309806702,1.401469228394256,0,173.49471880657555,13.456130640358184,25975.78440264243,False,False,True,False,False,False,True,False,79.0
2026-10-07,150,79,0,1,0.9671977031520064,1.4380186018514283,0,38.61759874623414,9.197508184854982,2770.1936133196286,False,True,False,False,False,False,False,True,180.0
2026-10-08,196,180,0,1,1.0675270375840662,0.9818663985272877,0,44.865095881819386,14.153975936578284,6932.682181221101,True,False,False,True,False,False,False,False,119.0
2026-10-09,191,119,1,0,1.0374384539792885,0.7987955751493941,1,148.79484896504488,0.0,17706.58702684034,False,False,False,False,True,False,False,False,25.0
2026-10-10,107,25,1,0,0.911521184954412,1.2303111241084976,1,34.79698683964579,0.0,869.9246709911447,False,True,False,True,False,False,False,True,68.0
2026-10-11,133,68,0,1,1.0752355692194775,1.2659930102662749,0,83.46196934368527,20.43316591736796,4515.747173545535,False,False,True,False,False,True,False,False,190.0
2026-10-12,134,190,0,0,1.052249749546133,1.3154662974069145,0,65.32549798744759,0.0,12411.844617615043,True,False,True,False,False,False,False,False,28.0
2026-10-13,195,28,0,0,0.8688691875315875,0.531083810722496,0,156.85146102850493,0.0,4391.840908798138,True,False,False,True,False,False,True,False,104.0
2026-10-14,187,104,0,0,0.8648580014272981,0.5097338723966331,0,20.440617247338267,0.0,2125.8241937231796,False,True,False,False,False,False,False,True,122.0
2026-10-15,177,122,0,0,1.0188732328271763,0.8571556282818525,0,40.769249053140896,0.0,4973.848384483189,False,True,True,False,False,False,True,False,50.0
2026-10-16,131,50,0,0,1.0637754244464415,0.6524966177765098,0,37.82135738014134,0.0,1891.0678690070672,False,False,False,False,False,False,False,False,90.0
2026-10-17,145,90,0,0,1.1847642339441042,1.3049818585141144,0,77.25386934222792,0.0,6952.848240800512,True,False,False,False,False,False,True,False,184.0
2026-10-18,115,184,0,0,0.9687722522927119,1.0328438535786422,0,61.846309817966166,0.0,11379.721006505775,True,False,False,True,False,False,False,True,112.0
2026-10-19,167,112,1,0,1.1059756958687652,1.3253481263617979,0,61.09090132388369,0.0,6842.180948274973,False,True,False,False,False,False,False,False,63.0
2026-10-20,136,63,0,0,0.8466082989165507,0.6769130767441351,0,86.67078703724086,0.0,5460.259583346174,False,True,False,True,False,True,False,False,192.0
2026-10-21,153,192,0,1,1.1558436109262589,1.1272227088618276,1,58.52881594760081,13.966636806172874,9668.027289071237,False,False,False,True,False,False,False,True,104.0
2026-10-22,184,104,0,0,1.053243016559536,1.0801720908352732,0,39.11855396357782,0.0,4068.329612212093,True,False,False,True,True,False,False,False,156.0
2026-10-23,113,156,0,0,1.051612132540499,0.8403783008392685,0,124.98522758057285,0.0,19497.695502569364,False,False,True,False,False,False,False,True,71.0
2026-10-24,194,71,0,0,0.8569770535329743,1.0170813005577615,0,191.31278546362088,0.0,13583.207767917083,False,False,False,False,False,False,False,False,108.0
2026-10-25,154,108,0,1,0.8158334918103592,1.0890275371247187,0,129.28968686687412,16.24956029804611,11694.313573950933,False,True,False,True,False,False,False,True,102.0
2026-10-26,147,102,0,0,1.0805796551938478,1.3894878045358214,1,156.2637207133722,0.0,15938.899512763965,True,False,False,True,False,True,False,False,196.0
2026-10-27,181,196,1,0,0.8468225835858347,0.555638384756184,0,194.99183105457863,0.0,38218.39888669741,False,True,False,False,False,True,False,False,74.0
2026-10-28,106,74,0,0,0.8507880597935731,1.3233738668247605,1,47.56927612854334,0.0,3520.1264335122073,False,False,True,False,True,False,False,False,77.0
2026-10-29,173,77,1,0,0.875000058538794,1.4801563892809475,1,102.76579497599705,0.0,7912.966213151773,False,False,False,True,False,False,True,False,37.0
2026-10-30,106,37,0,0,0.839098593255841,1.2317750581086324,0,124.73252435616239,0.0,4615.103401178008,True,False,False,True,False,False,False,False,27.0
2026-10-31,132,27,0,1,1.0501570081721228,1.2373469822607903,0,77.98030879260877,25.948042248133643,1559.1405236906944,True,False,False,True,False,False,False,False,35.0
2026-11-01,122,35,0,0,0.9688019223394352,0.7179742974400961,0,130.36330613659942,0.0,4562.715714780979,True,False,False,True,False,False,True,False,113.0
2026-11-02,184,113,0,0,0.9064384369638193,1.0230732809491372,1,132.28768822897635,0.0,14948.508769874328,True,False,False,False,False,True,False,False,156.0
2026-11-03,118,156,1,0,0.9762997601486306,1.2059403201832652,1,171.6012625280504,0.0,26769.796954375863,False,True,False,True,False,True,False,False,64.0
2026-11-04,118,64,0,1,1.1376560008260799,1.1022810043529203,0,169.85276887873482,18.75572286116229,8831.721873653043,False,True,True,False,False,False,False,True,128.0
